,State,County,Entity,Facility ID,Plant Name,Status,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Primary Purpose,Primary Energy Source,Secondary Energy Source,Initial Year of Operation,location,latlons,lat,lon
823,IN,Gibson,Duke Energy Indiana Inc,6113,Gibson,OP,667.9,630.0,635.0,22,BIT,,1975,Gibson+IN,"[-87.5791287, 38.3338249]",38.3338249,-87.5791287
824,IN,Gibson,Duke Energy Indiana Inc,6113,Gibson,OP,667.9,630.0,635.0,22,BIT,,1978,Gibson+IN,"[-87.5791287, 38.3338249]",38.3338249,-87.5791287
825,IN,Gibson,Duke Energy Indiana Inc,6113,Gibson,OP,667.9,622.0,627.0,22,BIT,,1979,Gibson+IN,"[-87.5791287, 38.3338249]",38.3338249,-87.5791287
826,IN,Gibson,Duke Energy Indiana Inc,6113,Gibson,OP,667.9,620.0,625.0,22,BIT,,1982,Gibson+IN,"[-87.5791287, 38.3338249]",38.3338249,-87.5791287
827,NH,Merrimack,Public Service Co of NH,2364,Merrimack,OP,113.6,112.5,114.0,22,BIT,,1960,Merrimack+NH,"[-71.49483219999999, 42.8678693]",42.8678693,-71.49483219999999
828,NH,Merrimack,Public Service Co of NH,2364,Merrimack,OP,345.6,338.4,343.0,22,BIT,,1968,Merrimack+NH,"[-71.49483219999999, 42.8678693]",42.8678693,-71.49483219999999
829,NH,Rockingham,Public Service Co of NH,2367,Schiller,OP,50.0,47.5,48.0,22,BIT,RFO,1952,Rockingham+NH,"[-71.0497768, 42.9931261]",42.9931261,-71.0497768
830,NH,Rockingham,Public Service Co of NH,2367,Schiller,OP,50.0,47.9,48.6,22,BIT,RFO,1957,Rockingham+NH,"[-71.0497768, 42.9931261]",42.9931261,-71.0497768
831,NM,San Juan,Public Service Co of NM,2451,San Juan,OP,369.0,321.7,321.7,22,SUB,DFO,1976,San Juan+NM,"[-108.2377519, 36.3882439]",36.3882439,-108.2377519
832,NM,San Juan,Public Service Co of NM,2451,San Juan,OP,369.0,319.8,319.8,22,SUB,DFO,1973,San Juan+NM,"[-108.2377519, 36.3882439]",36.3882439,-108.2377519
833,NM,San Juan,Public Service Co of NM,2451,San Juan,OP,555.0,495.4,495.4,22,SUB,DFO,1979,San Juan+NM,"[-108.2377519, 36.3882439]",36.3882439,-108.2377519
834,NM,San Juan,Public Service Co of NM,2451,San Juan,OP,555.0,506.1,506.1,22,SUB,DFO,1982,San Juan+NM,"[-108.2377519, 36.3882439]",36.3882439,-108.2377519
835,TX,Wilbarger,Public Service Co of Oklahoma,127,Oklaunion,OP,720.0,670.0,670.0,22,SUB,,1986,Wilbarger+TX,"[-99.2785583, 34.0688089]",34.0688089,-99.2785583
836,OK,Rogers,Public Service Co of Oklahoma,2963,Northeastern,OP,473.0,460.0,460.0,22,SUB,NG,1979,Rogers+OK,"[-95.6457951, 36.3898068]",36.3898068,-95.6457951
837,OK,Rogers,Public Service Co of Oklahoma,2963,Northeastern,OP,473.0,460.0,460.0,22,SUB,NG,1980,Rogers+OK,"[-95.6457951, 36.3898068]",36.3898068,-95.6457951
838,IN,Tippecanoe,Purdue University,50240,Purdue University,OP,30.8,30.8,30.8,611,BIT,NG,1995,Tippecanoe+IN,"[-86.11493580000001, 41.2089559]",41.2089559,-86.11493580000001
839,IN,Tippecanoe,Purdue University,50240,Purdue University,OP,10.6,7.0,10.6,611,BIT,NG,1969,Tippecanoe+IN,"[-86.11493580000001, 41.2089559]",41.2089559,-86.11493580000001
840,PA,Montour,PPL Montour LLC,3149,PPL Montour,OP,805.5,755.0,758.5,22,BIT,,1971,Montour+PA,"[-76.6874701, 41.02623029999999]",41.02623029999999,-76.6874701
841,PA,Montour,PPL Montour LLC,3149,PPL Montour,OP,17.2,10.0,11.1,22,BIT,,1973,Montour+PA,"[-76.6874701, 41.02623029999999]",41.02623029999999,-76.6874701
842,PA,Montour,PPL Montour LLC,3149,PPL Montour,OP,819.0,750.0,759.8,22,BIT,,1973,Montour+PA,"[-76.6874701, 41.02623029999999]",41.02623029999999,-76.6874701
843,PA,York,PPL Brunner Island LLC,3140,PPL Brunner Island,OP,363.3,313.0,321.0,22,BIT,DFO,1961,York+PA,"[-76.727745, 39.9625984]",39.9625984,-76.727745
844,PA,York,PPL Brunner Island LLC,3140,PPL Brunner Island,OP,405.0,375.0,378.0,22,BIT,DFO,1965,York+PA,"[-76.727745, 39.9625984]",39.9625984,-76.727745
845,PA,York,PPL Brunner Island LLC,3140,PPL Brunner Island,OP,790.4,749.0,749.0,22,BIT,DFO,1969,York+PA,"[-76.727745, 39.9625984]",39.9625984,-76.727745
846,PA,Indiana,GenOn Northeast Management Company,3118,Conemaugh,OP,936.0,850.0,850.0,22,BIT,,1970,Indiana+PA,"[-79.15253489999999, 40.6214551]",40.6214551,-79.15253489999999
847,PA,Indiana,GenOn Northeast Management Company,3118,Conemaugh,OP,936.0,850.0,850.0,22,BIT,,1971,Indiana+PA,"[-79.15253489999999, 40.6214551]",40.6214551,-79.15253489999999
848,PA,Armstrong,GenOn Northeast Management Company,3136,Keystone,OP,936.0,850.0,850.0,22,BIT,,1967,Armstrong+PA,"[-79.4703885, 40.8790518]",40.8790518,-79.4703885
849,PA,Armstrong,GenOn Northeast Management Company,3136,Keystone,OP,936.0,850.0,850.0,22,BIT,,1968,Armstrong+PA,"[-79.4703885, 40.8790518]",40.8790518,-79.4703885
850,IN,WAYNE,City of Richmond - (IN),1040,Whitewater Valley,OP,33.0,34.7,34.7,22,BIT,,1955,WAYNE+IN,"[-84.981754, 39.831882]",39.831882,-84.981754
851,IN,WAYNE,City of Richmond - (IN),1040,Whitewater Valley,OP,60.9,65.0,65.0,22,BIT,,1973,WAYNE+IN,"[-84.981754, 39.831882]",39.831882,-84.981754
852,CA,Kern,Rio Bravo Poso,10769,Rio Bravo Poso,OP,38.2,33.0,33.0,22,BIT,PC,1989,Kern+CA,"[-118.8596804, 35.4937274]",35.4937274,-118.8596804
853,CA,Kern,Rio Bravo Jasmin,10768,Rio Bravo Jasmin,OP,38.2,33.0,33.0,22,SUB,PC,1989,Kern+CA,"[-118.8596804, 35.4937274]",35.4937274,-118.8596804
854,MN,Olmsted,Rochester Public Utilities,2008,Silver Lake,OP,8.0,6.6,6.6,22,BIT,NG,1948,Olmsted+MN,"[-92.38136209999999, 43.995179]",43.995179,-92.38136209999999
855,MN,Olmsted,Rochester Public Utilities,2008,Silver Lake,OP,12.0,7.0,7.0,22,BIT,NG,1953,Olmsted+MN,"[-92.38136209999999, 43.995179]",43.995179,-92.38136209999999
856,MN,Olmsted,Rochester Public Utilities,2008,Silver Lake,OP,25.0,20.0,20.0,22,BIT,NG,1962,Olmsted+MN,"[-92.38136209999999, 43.995179]",43.995179,-92.38136209999999
857,MN,Olmsted,Rochester Public Utilities,2008,Silver Lake,OP,54.0,46.4,46.4,22,BIT,NG,1969,Olmsted+MN,"[-92.38136209999999, 43.995179]",43.995179,-92.38136209999999
858,MT,Big Horn,Rocky Mountain Power Inc,55749,Hardin Generator Project,OP,115.7,107.0,107.0,22,SUB,NG,2006,Big Horn+MT,"[-107.2715769, 45.3496574]",45.3496574,-107.2715769
859,MA,Worcester,Saint - Gobain Abrasives Inc,50041,Norton Powerhouse,OP,2.5,2.5,2.5,327,BIT,NG,1939,Worcester+MA,"[-71.8022934, 42.2625932]",42.2625932,-71.8022934
860,MA,Worcester,Saint - Gobain Abrasives Inc,50041,Norton Powerhouse,OP,3.1,3.1,3.1,327,BIT,NG,1954,Worcester+MA,"[-71.8022934, 42.2625932]",42.2625932,-71.8022934
861,AZ,Coconino,Salt River Project,4941,Navajo,OP,803.1,750.0,750.0,22,BIT,,1974,Coconino+AZ,"[-111.4752851, 35.6647545]",35.6647545,-111.4752851
862,AZ,Coconino,Salt River Project,4941,Navajo,OP,803.1,750.0,750.0,22,BIT,,1975,Coconino+AZ,"[-111.4752851, 35.6647545]",35.6647545,-111.4752851
863,AZ,Coconino,Salt River Project,4941,Navajo,OP,803.1,750.0,750.0,22,BIT,,1976,Coconino+AZ,"[-111.4752851, 35.6647545]",35.6647545,-111.4752851
864,AZ,Apache,Salt River Project,6177,Coronado,OP,410.9,380.0,380.0,22,SUB,,1979,Apache+AZ,"[-109.1323499, 31.6906629]",31.6906629,-109.1323499
865,AZ,Apache,Salt River Project,6177,Coronado,OP,410.9,385.0,385.0,22,SUB,,1980,Apache+AZ,"[-109.1323499, 31.6906629]",31.6906629,-109.1323499
866,TX,Bexar,City of San Antonio - (TX),6181,J T Deely,OP,486.0,435.0,435.0,22,SUB,NG,1977,Bexar+TX,"[-98.5721016, 29.4200763]",29.4200763,-98.5721016
867,TX,Bexar,City of San Antonio - (TX),6181,J T Deely,OP,446.0,436.0,436.0,22,SUB,NG,1978,Bexar+TX,"[-98.5721016, 29.4200763]",29.4200763,-98.5721016
868,TX,Bexar,City of San Antonio - (TX),7097,J K Spruce,OP,566.0,555.0,565.0,22,SUB,NG,1992,Bexar+TX,"[-98.5721016, 29.4200763]",29.4200763,-98.5721016
869,TX,Bexar,City of San Antonio - (TX),7097,J K Spruce,OP,878.0,775.0,780.0,22,SUB,NG,2010,Bexar+TX,"[-98.5721016, 29.4200763]",29.4200763,-98.5721016
870,TX,Atascosa,"San Miguel Electric Coop, Inc",6183,San Miguel,OP,410.0,391.0,391.0,22,LIG,,1982,Atascosa+TX,"[-98.7348026, 29.26483409999999]",29.26483409999999,-98.7348026
871,PA,Schuylkill,Schuylkill Energy Resource Inc,54634,St Nicholas Cogen Project,OP,99.2,86.5,86.5,22,WC,DFO,1990,Schuylkill+PA,"[-76.17837390000001, 40.6873058]",40.6873058,-76.17837390000001
872,OH,Richland,City of Shelby - (OH),2943,Shelby Municipal Light Plant,OS,12.5,12.0,12.0,22,BIT,NG,1968,Richland+OH,"[-82.5185837, 40.7566723]",40.7566723,-82.5185837
873,OH,Richland,City of Shelby - (OH),2943,Shelby Municipal Light Plant,OS,12.5,12.0,12.0,22,BIT,NG,1973,Richland+OH,"[-82.5185837, 40.7566723]",40.7566723,-82.5185837
874,OH,Richland,City of Shelby - (OH),2943,Shelby Municipal Light Plant,OS,5.0,5.0,5.0,22,BIT,NG,1948,Richland+OH,"[-82.5185837, 40.7566723]",40.7566723,-82.5185837
875,OH,Richland,City of Shelby - (OH),2943,Shelby Municipal Light Plant,SB,7.0,7.0,7.0,22,BIT,,1954,Richland+OH,"[-82.5185837, 40.7566723]",40.7566723,-82.5185837
876,NV,Humboldt,Sierra Pacific Power Co,8224,North Valmy,OP,277.2,254.0,254.0,22,BIT,SUB,1981,Humboldt+NV,"[-118.5500954, 41.5931459]",41.5931459,-118.5500954
877,NV,Humboldt,Sierra Pacific Power Co,8224,North Valmy,OP,289.8,268.0,268.0,22,BIT,SUB,1985,Humboldt+NV,"[-118.5500954, 41.5931459]",41.5931459,-118.5500954
878,MO,Scott,City of Sikeston,6768,Sikeston Power Station,OP,261.0,233.0,233.0,22,SUB,,1981,Scott+MO,"[-89.62516459999999, 37.0394443]",37.0394443,-89.62516459999999
879,PA,Northampton,GenOn REMA LLC,3113,Portland,OP,172.0,158.0,158.0,22,BIT,DFO,1958,Northampton+PA,"[-75.4968501, 40.6862075]",40.6862075,-75.4968501
880,PA,Northampton,GenOn REMA LLC,3113,Portland,OP,255.0,243.0,243.0,22,BIT,DFO,1962,Northampton+PA,"[-75.4968501, 40.6862075]",40.6862075,-75.4968501
881,PA,Berks,GenOn REMA LLC,3115,Titus,OP,75.0,81.0,81.0,22,BIT,DFO,1951,Berks+PA,"[-75.9927652, 40.3451566]",40.3451566,-75.9927652
882,PA,Berks,GenOn REMA LLC,3115,Titus,OP,75.0,81.0,81.0,22,BIT,DFO,1951,Berks+PA,"[-75.9927652, 40.3451566]",40.3451566,-75.9927652
883,PA,Berks,GenOn REMA LLC,3115,Titus,OP,75.0,81.0,81.0,22,BIT,DFO,1953,Berks+PA,"[-75.9927652, 40.3451566]",40.3451566,-75.9927652
884,PA,Clearfield,GenOn REMA LLC,3131,Shawville,OP,125.0,122.0,122.0,22,BIT,DFO,1954,Clearfield+PA,"[-78.4391876, 41.0272796]",41.0272796,-78.4391876
885,PA,Clearfield,GenOn REMA LLC,3131,Shawville,OP,125.0,125.0,125.0,22,BIT,DFO,1954,Clearfield+PA,"[-78.4391876, 41.0272796]",41.0272796,-78.4391876
886,PA,Clearfield,GenOn REMA LLC,3131,Shawville,OP,188.0,175.0,175.0,22,BIT,DFO,1959,Clearfield+PA,"[-78.4391876, 41.0272796]",41.0272796,-78.4391876
887,PA,Clearfield,GenOn REMA LLC,3131,Shawville,OP,188.0,175.0,175.0,22,BIT,DFO,1960,Clearfield+PA,"[-78.4391876, 41.0272796]",41.0272796,-78.4391876
888,SC,Colleton,South Carolina Electric&Gas Co,3280,Canadys Steam,OP,136.0,105.0,90.0,22,BIT,,1962,Colleton+SC,"[-80.7214417, 32.8242297]",32.8242297,-80.7214417
889,SC,Colleton,South Carolina Electric&Gas Co,3280,Canadys Steam,OP,136.0,115.0,115.0,22,BIT,,1964,Colleton+SC,"[-80.7214417, 32.8242297]",32.8242297,-80.7214417
890,SC,Colleton,South Carolina Electric&Gas Co,3280,Canadys Steam,OP,217.6,180.0,180.0,22,BIT,,1967,Colleton+SC,"[-80.7214417, 32.8242297]",32.8242297,-80.7214417
891,SC,Lexington,South Carolina Electric&Gas Co,3287,McMeekin,OP,146.8,125.0,125.0,22,BIT,DFO,1958,Lexington+SC,"[-81.2362107, 33.9815369]",33.9815369,-81.2362107
892,SC,Lexington,South Carolina Electric&Gas Co,3287,McMeekin,OP,146.8,125.0,125.0,22,BIT,DFO,1958,Lexington+SC,"[-81.2362107, 33.9815369]",33.9815369,-81.2362107
893,SC,Aiken,South Carolina Electric&Gas Co,3295,Urquhart,OP,100.0,94.0,94.0,22,BIT,NG,1955,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
894,SC,Richland,South Carolina Electric&Gas Co,3297,Wateree,OP,385.9,342.0,342.0,22,BIT,DFO,1970,Richland+SC,"[-83.0254288, 34.6778757]",34.6778757,-83.0254288
895,SC,Richland,South Carolina Electric&Gas Co,3297,Wateree,OP,385.9,342.0,342.0,22,BIT,DFO,1971,Richland+SC,"[-83.0254288, 34.6778757]",34.6778757,-83.0254288
896,SC,Orangeburg,South Carolina Electric&Gas Co,7210,Cope,OP,417.3,420.0,425.0,22,BIT,NG,1996,Orangeburg+SC,"[-80.8556476, 33.4918203]",33.4918203,-80.8556476
897,SC,Charleston,South Carolina Electric&Gas Co,7737,Cogen South,OP,99.2,90.0,90.0,22,BIT,WDS,1999,Charleston+SC,"[-79.93105120000001, 32.7764749]",32.7764749,-79.93105120000001
898,SC,Berkeley,South Carolina Pub Serv Auth,130,Cross,OP,590.9,580.0,590.0,22,BIT,PC,1995,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
899,SC,Berkeley,South Carolina Pub Serv Auth,130,Cross,OP,556.2,570.0,585.0,22,BIT,,1984,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
900,SC,Berkeley,South Carolina Pub Serv Auth,130,Cross,OP,591.0,600.0,600.0,22,BIT,PC,2007,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
901,SC,Berkeley,South Carolina Pub Serv Auth,130,Cross,OP,652.0,600.0,600.0,22,BIT,PC,2008,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
902,SC,Horry,South Carolina Pub Serv Auth,3317,Dolphus M Grainger,OP,81.6,83.0,85.0,22,BIT,,1966,Horry+SC,"[-78.9288242, 33.9196567]",33.9196567,-78.9288242
903,SC,Horry,South Carolina Pub Serv Auth,3317,Dolphus M Grainger,OP,81.6,83.0,85.0,22,BIT,,1966,Horry+SC,"[-78.9288242, 33.9196567]",33.9196567,-78.9288242
904,SC,Berkeley,South Carolina Pub Serv Auth,3319,Jefferies,OP,172.8,152.0,152.0,22,BIT,,1970,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
905,SC,Berkeley,South Carolina Pub Serv Auth,3319,Jefferies,OP,172.8,150.0,155.0,22,BIT,,1970,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
906,SC,Georgetown,South Carolina Pub Serv Auth,6249,Winyah,OP,315.0,275.0,280.0,22,BIT,,1975,Georgetown+SC,"[-79.2944964, 33.376834]",33.376834,-79.2944964
907,SC,Georgetown,South Carolina Pub Serv Auth,6249,Winyah,OP,315.0,285.0,290.0,22,BIT,,1977,Georgetown+SC,"[-79.2944964, 33.376834]",33.376834,-79.2944964
908,SC,Georgetown,South Carolina Pub Serv Auth,6249,Winyah,OP,315.0,285.0,290.0,22,BIT,,1980,Georgetown+SC,"[-79.2944964, 33.376834]",33.376834,-79.2944964
909,SC,Georgetown,South Carolina Pub Serv Auth,6249,Winyah,OP,315.0,285.0,290.0,22,BIT,,1981,Georgetown+SC,"[-79.2944964, 33.376834]",33.376834,-79.2944964
910,SC,Berkeley,"South Carolina Genertg Co, Inc",3298,Williams,OP,632.7,605.0,610.0,22,BIT,DFO,1973,Berkeley+SC,"[-80.0087746, 33.1260618]",33.1260618,-80.0087746
911,MS,Lamar,South Mississippi El Pwr Assn,6061,R D Morrow,OP,200.0,180.0,200.0,22,BIT,,1978,Lamar+MS,"[-89.31785049999999, 34.9173149]",34.9173149,-89.31785049999999
912,MS,Lamar,South Mississippi El Pwr Assn,6061,R D Morrow,OP,200.0,180.0,200.0,22,BIT,,1978,Lamar+MS,"[-89.31785049999999, 34.9173149]",34.9173149,-89.31785049999999
913,MN,Renville,Southern Minnesota Beet Sugar,54533,Southern Minnesota Beet Sugar,SB,7.5,7.5,7.5,311,SUB,RFO,1976,Renville+MN,"[-95.2116731, 44.7891264]",44.7891264,-95.2116731
914,NV,Clark,Southern California Edison Co,2341,Mohave,OS,818.1,790.0,790.0,22,SUB,NG,1971,Clark+NV,"[-119.4815666, 39.5640791]",39.5640791,-119.4815666
915,NV,Clark,Southern California Edison Co,2341,Mohave,OS,818.1,790.0,790.0,22,SUB,NG,1971,Clark+NV,"[-119.4815666, 39.5640791]",39.5640791,-119.4815666
916,GA,Laurens,SP Newsprint Company,54004,Dublin Mill,OP,45.0,44.0,44.0,322122,BIT,OBS,1989,Laurens+GA,"[-82.99316069999999, 32.433014]",32.433014,-82.99316069999999
917,IL,Williamson,Southern Illinois Power Coop,976,Marion,OP,33.0,40.0,40.0,22,BIT,BIT,1963,Williamson+IL,"[-89.7639829, 38.9856018]",38.9856018,-89.7639829
918,IL,Williamson,Southern Illinois Power Coop,976,Marion,OP,33.0,40.0,40.0,22,BIT,BIT,1963,Williamson+IL,"[-89.7639829, 38.9856018]",38.9856018,-89.7639829
919,IL,Williamson,Southern Illinois Power Coop,976,Marion,OP,33.0,40.0,40.0,22,BIT,BIT,1963,Williamson+IL,"[-89.7639829, 38.9856018]",38.9856018,-89.7639829
920,IL,Williamson,Southern Illinois Power Coop,976,Marion,OP,173.0,170.0,170.0,22,BIT,BIT,1978,Williamson+IL,"[-89.7639829, 38.9856018]",38.9856018,-89.7639829
921,IN,Warrick,Southern Indiana Gas & Elec Co,1012,F B Culley,OP,103.7,90.0,90.0,22,BIT,NG,1966,Warrick+IN,"[-87.2618328, 38.0736703]",38.0736703,-87.2618328
922,IN,Warrick,Southern Indiana Gas & Elec Co,1012,F B Culley,OP,265.2,270.0,270.0,22,BIT,NG,1973,Warrick+IN,"[-87.2618328, 38.0736703]",38.0736703,-87.2618328
923,IN,Posey,Southern Indiana Gas & Elec Co,6137,A B Brown,OP,265.2,245.0,245.0,22,BIT,NG,1979,Posey+IN,"[-87.89424509999999, 38.0020359]",38.0020359,-87.89424509999999
924,IN,Posey,Southern Indiana Gas & Elec Co,6137,A B Brown,OP,265.2,245.0,245.0,22,BIT,NG,1986,Posey+IN,"[-87.89424509999999, 38.0020359]",38.0020359,-87.89424509999999
925,AR,Benton,Southwestern Electric Power Co,6138,Flint Creek,OP,558.0,528.0,528.0,22,SUB,DFO,1978,Benton+AR,"[-92.586828, 34.5645371]",34.5645371,-92.586828
926,TX,Titus,Southwestern Electric Power Co,6139,Welsh,OP,558.0,528.0,528.0,22,SUB,,1977,Titus+TX,"[-94.976654, 33.2493126]",33.2493126,-94.976654
927,TX,Titus,Southwestern Electric Power Co,6139,Welsh,OP,558.0,528.0,528.0,22,SUB,,1980,Titus+TX,"[-94.976654, 33.2493126]",33.2493126,-94.976654
928,TX,Titus,Southwestern Electric Power Co,6139,Welsh,OP,558.0,528.0,528.0,22,SUB,,1982,Titus+TX,"[-94.976654, 33.2493126]",33.2493126,-94.976654
929,TX,Harrison,Southwestern Electric Power Co,7902,Pirkey,OP,721.0,721.0,721.0,22,LIG,SUB,1985,Harrison+TX,"[-94.315422, 32.5539228]",32.5539228,-94.315422
930,TX,Potter,Southwestern Public Service Co,6193,Harrington,OP,360.0,339.0,339.0,22,SUB,NG,1976,Potter+TX,"[-101.9804613, 35.404373]",35.404373,-101.9804613
931,TX,Potter,Southwestern Public Service Co,6193,Harrington,OP,360.0,339.0,339.0,22,SUB,NG,1978,Potter+TX,"[-101.9804613, 35.404373]",35.404373,-101.9804613
932,TX,Potter,Southwestern Public Service Co,6193,Harrington,OP,360.0,340.0,340.0,22,SUB,NG,1980,Potter+TX,"[-101.9804613, 35.404373]",35.404373,-101.9804613
933,TX,Lamb,Southwestern Public Service Co,6194,Tolk,OP,567.9,532.0,532.0,22,SUB,NG,1982,Lamb+TX,"[-102.3463875, 34.1486153]",34.1486153,-102.3463875
934,TX,Lamb,Southwestern Public Service Co,6194,Tolk,OP,567.9,535.0,535.0,22,SUB,NG,1985,Lamb+TX,"[-102.3463875, 34.1486153]",34.1486153,-102.3463875
935,IL,Sangamon,City of Springfield - (IL),963,Dallman,OP,90.2,83.0,83.0,22,BIT,DFO,1968,Sangamon+IL,"[-89.62516459999999, 39.7337353]",39.7337353,-89.62516459999999
936,IL,Sangamon,City of Springfield - (IL),963,Dallman,OP,90.2,77.0,77.0,22,BIT,DFO,1972,Sangamon+IL,"[-89.62516459999999, 39.7337353]",39.7337353,-89.62516459999999
937,IL,Sangamon,City of Springfield - (IL),963,Dallman,OP,207.3,188.0,188.0,22,BIT,DFO,1978,Sangamon+IL,"[-89.62516459999999, 39.7337353]",39.7337353,-89.62516459999999
938,IL,Sangamon,City of Springfield - (IL),963,Dallman,OP,280.0,208.0,208.0,22,BIT,NG,2009,Sangamon+IL,"[-89.62516459999999, 39.7337353]",39.7337353,-89.62516459999999
939,MO,Greene,City Utilities of Springfield - (MO),2161,James River Power Station,OP,22.0,21.0,21.0,22,SUB,NG,1957,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
940,MO,Greene,City Utilities of Springfield - (MO),2161,James River Power Station,OP,22.0,21.0,21.0,22,SUB,NG,1957,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
941,MO,Greene,City Utilities of Springfield - (MO),2161,James River Power Station,OP,44.0,41.0,41.0,22,SUB,NG,1960,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
942,MO,Greene,City Utilities of Springfield - (MO),2161,James River Power Station,OP,60.0,56.0,56.0,22,SUB,NG,1964,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
943,MO,Greene,City Utilities of Springfield - (MO),2161,James River Power Station,OP,105.0,97.0,97.0,22,SUB,NG,1970,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
944,MO,Greene,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,OP,194.0,187.0,187.0,22,SUB,NG,1976,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
945,MO,Greene,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,OP,300.0,279.0,282.0,22,SUB,NG,2011,Greene+MO,"[-93.5003454, 37.3311215]",37.3311215,-93.5003454
946,WI,Dodge,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,OP,1.0,0.2,0.3,624,BIT,NG,1951,Dodge+WI,"[-91.5520942, 44.1321852]",44.1321852,-91.5520942
947,WI,Dodge,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,OP,1.0,0.5,0.8,624,BIT,NG,1951,Dodge+WI,"[-91.5520942, 44.1321852]",44.1321852,-91.5520942
948,WI,DANE,State of Wisconsin,54408,UW Madison Charter Street Plant,OP,9.7,5.5,7.1,611,BIT,NG,1965,DANE+WI,"[-89.5015088, 43.2505472]",43.2505472,-89.5015088
949,IN,Lake,State Line Energy LLC,981,State Line Energy,OP,124.9,197.0,197.0,22,SUB,,1955,Lake+IN,"[-87.30161319999999, 41.4897279]",41.4897279,-87.30161319999999
950,IN,Lake,State Line Energy LLC,981,State Line Energy,OA,100.0,,,22,SUB,,1955,Lake+IN,"[-87.30161319999999, 41.4897279]",41.4897279,-87.30161319999999
951,IN,Lake,State Line Energy LLC,981,State Line Energy,OP,209.4,318.0,318.0,22,SUB,,1962,Lake+IN,"[-87.30161319999999, 41.4897279]",41.4897279,-87.30161319999999
952,IN,Lake,State Line Energy LLC,981,State Line Energy,OA,179.5,,,22,SUB,,1962,Lake+IN,"[-87.30161319999999, 41.4897279]",41.4897279,-87.30161319999999
953,SC,Florence,RockTenn-Florence,50806,Florence Mill,OP,79.1,74.8,74.8,322122,BIT,WDS,1987,Florence+SC,"[-79.7625625, 34.1954331]",34.1954331,-79.7625625
954,KS,Finney,Sunflower Electric Power Corp,108,Holcomb,OP,348.7,362.0,362.0,22,SUB,NG,1983,Finney+KS,"[-100.8903099, 38.0625252]",38.0625252,-100.8903099
955,MI,Manistee,TES Filer City Station LP,50835,TES Filer City Station,OP,70.0,60.0,60.0,22,BIT,SUB,1990,Manistee+MI,"[-86.324253, 44.2444473]",44.2444473,-86.324253
956,FL,Hillsborough,Tampa Electric Co,645,Big Bend,OP,445.5,385.0,395.0,22,BIT,PC,1970,Hillsborough+FL,"[-82.3017728, 27.9903597]",27.9903597,-82.3017728
957,FL,Hillsborough,Tampa Electric Co,645,Big Bend,OP,445.5,385.0,395.0,22,BIT,PC,1973,Hillsborough+FL,"[-82.3017728, 27.9903597]",27.9903597,-82.3017728
958,FL,Hillsborough,Tampa Electric Co,645,Big Bend,OP,445.5,365.0,365.0,22,BIT,PC,1976,Hillsborough+FL,"[-82.3017728, 27.9903597]",27.9903597,-82.3017728
959,FL,Hillsborough,Tampa Electric Co,645,Big Bend,OP,486.0,417.0,427.0,22,BIT,PC,1985,Hillsborough+FL,"[-82.3017728, 27.9903597]",27.9903597,-82.3017728
960,FL,Polk,Tampa Electric Co,7242,Polk,OP,133.4,59.0,59.0,22,SGC,DFO,1996,Polk+FL,"[-81.6911559, 27.8617347]",27.8617347,-81.6911559
961,FL,Polk,Tampa Electric Co,7242,Polk,OP,192.9,161.0,161.0,22,SGC,DFO,1996,Polk+FL,"[-81.6911559, 27.8617347]",27.8617347,-81.6911559
962,AL,Colbert,Tennessee Valley Authority,47,Colbert,OP,200.0,178.0,182.0,22,BIT,SUB,1955,Colbert+AL,"[-87.89424509999999, 34.7117567]",34.7117567,-87.89424509999999
963,AL,Colbert,Tennessee Valley Authority,47,Colbert,OP,200.0,178.0,182.0,22,BIT,SUB,1955,Colbert+AL,"[-87.89424509999999, 34.7117567]",34.7117567,-87.89424509999999
964,AL,Colbert,Tennessee Valley Authority,47,Colbert,OP,200.0,178.0,182.0,22,BIT,SUB,1955,Colbert+AL,"[-87.89424509999999, 34.7117567]",34.7117567,-87.89424509999999
