Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,Hydrogen Status Link,NG Vehicle Class,E85 Blender Pump,EV Connector Types
ELEC,LINCOLN SQUARE,700 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,47.6164098,-122.2012735,2014-08-11,,,,NEMA520 J1772
ELEC,SKYPARK,1000 San Mateo Ave,San Bruno,CA,94066,888-758-4389,37.6339449,-122.4114141,2014-08-11,,,,J1772
ELEC,CARCHARGING,1650 Tysons Blvd,McLean,VA,22102,888-758-4389,38.925012,-77.223351,2014-08-11,,,,J1772
CNG,Clean Energy - All WasteUSA Hauling,33 Maxim Rd,Hartford,CT,6114,866-809-4869,41.7423034,-72.6589724,2014-04-04,,HD,,
BD,Lynx,2500 Lynx Ln,Orlando,FL,32804,,28.571758,-81.414287,2014-08-05,,,,
ELEC,Kohl's Store #525 Murfreesboro,2535 Old Forte Pkwy,Murfreesboro,TN,37128,888-998-2546,35.843745,-86.44393,2014-08-11,,,,J1772
BD,Midlands Biofuels,310 S Congress St,Winnsboro,SC,29180,803-718-6323,34.376525,-81.08471999999999,2014-06-03,,,,
E85,Shell,25025 Hoover Rd,Warren,MI,48089,586-756-1701,42.478247,-83.00652199999999,2014-05-02,,,FALSE,
LPG,Parker Gas Co,2669 Owen Dr,Fayetteville,NC,28306,910-323-8283,35.018416,-78.907542,2014-07-03,,,,
E85,Badesha Inc,1662 Saint Paul St,Rochester,NY,14621,585-278-1291,43.186627,-77.622131,2013-04-30,,,FALSE,
ELEC,"Walgreens - Seattle, WA #6389",8500 15th Ave NW Ste A,Seattle,WA,98117,800-663-5633,47.6906401,-122.3767497,2014-08-11,,,,J1772
LPG,Ferrellgas,4004 Broadway,Macon,GA,31206,478-781-7800,32.7937801,-83.644884,2013-02-28,,,,
ELEC,BALTCO REV AUTH,115 Towsontown Blvd W,Towson,MD,21204,888-758-4389,39.3980668,-76.6036095,2014-08-11,,,,NEMA520 J1772
ELEC,CARCHARGING,1815 Hawthorne Blvd,Redondo Beach,CA,90278,888-758-4389,33.871418,-118.3546982,2014-08-11,,,,J1772
ELEC,ALAMEDA,165 13th St,Oakland,CA,94612,888-758-4389,37.800727,-122.265291,2014-08-11,,,,NEMA520 J1772
E85,Shell,2330 W Grand Blanc Rd,Grand Blanc,MI,48439,810-655-4100,42.915531,-83.72263199999999,2014-05-02,,,FALSE,
ELEC,CITY OF ST PAUL,179 Robie St E,Saint Paul,MN,55102,888-758-4389,44.930648,-93.076678,2014-08-11,,,,J1772
ELEC,Fiat of Clear Lake,15695 Gulf Freeway,Webster,TX,77598,888-998-2546,29.5844,-95.1799,2014-08-11,,,,J1772
ELEC,Papago Center,350 W Washington,Tempe,AZ,85281,888-998-2546,33.437434,-111.943638,2014-08-11,,,,J1772
ELEC,OUC,4917 Turnbull Dr,Orlando,FL,32812,888-758-4389,28.483181,-81.3128128,2014-08-11,,,,NEMA520 J1772
ELEC,Fairfield Mitsubishi,421 Tunxis Hill Rd,Fairfield,CT,6825,203-384-0000 x1100,41.1768546,-73.2306361,2013-03-31,,,,J1772
ELEC,Go Nissan 104th,2400 W 104th Ave,Federal Heights,CO,80234,303-469-1721,39.8841727,-105.0162079,2014-04-21,,,,J1772 CHADEMO
LNG,Clean Energy - Colby Pilot #920,110 E Willow St,Colby,KS,67701,866-809-4869,39.36465,-101.032522,2014-05-02,,HD,,
ELEC,Kroger Store #444 - Alpharetta - Atlanta Hwy,5665 Atlanta Hwy,Alpharetta,GA,30004,888-998-2546,34.144855,-84.250366,2014-08-11,,,,J1772
CNG,Dudley Automotive,47 Dudley St,Arlington,MA,2476,,42.4210076,-71.1669178,2014-05-02,,MD,,
E85,Kwik Trip #863,5311 Old Highway18,Stevens Point,WI,54482,715-344-6623,44.521919,-89.524464,2014-05-02,,,FALSE,
ELEC,Fox Cable Network- Bldg. 101,10201 West Pico Blvd,Los Angeles,CA,90035,888-998-2546,34.051491,-118.411032,2014-08-11,,,,J1772
LPG,Centergas Fuels,804 E 4th St,Carnegie,OK,73015,580-654-1075,35.102,-98.5959,2014-08-05,,,,
ELEC,Coulter Nissan,13301 N Autoshow Ave,Surprise,AZ,85388,623-934-3444,33.6053643,-112.420275,2014-06-03,,,,J1772
ELEC,PLUGNEVERYWHERE,5125 Convict Hill Rd,Austin,TX,78749,888-758-4389,30.217637,-97.855059,2014-08-11,,,,NEMA520 J1772
E85,Marathon Mart,1058 W Old Lincolnway,Wooster,OH,44691,330-262-2893,40.79920449999999,-81.9548356,2014-03-06,,,FALSE,
E85,Pilot Food Mart #104,9550 Northshore Dr,Knoxville,TN,37922,865-692-9751,35.859856,-84.069842,2014-08-05,,,FALSE,
ELEC,MILFORD VILLAGE,124 E Commerce St,Milford,MI,48381,888-758-4389,42.5915298,-83.5995331,2014-08-11,,,,J1772
ELEC,Rothrock Motor Sales,1648 Plaza Ln,Allentown,PA,18104,610-439-8485,40.6212241,-75.5024071,2014-04-21,,,,J1772
ELEC,NATIONAL GRID,941 Washington St,Buffalo,NY,14203,888-758-4389,42.8991445,-78.8690333,2014-08-11,,,,J1772
BD,City of Phoenix - Parks District Office,4019 W Glenrosa Ave,Phoenix,AZ,85019,,33.4986117,-112.1464173,2013-10-31,,,,
ELEC,Carrier Enterprise Outlet - Garland,2462 Merritt Dr,Garland,TX,75041,888-998-2546,32.88866335,-96.6774445833,2014-08-11,,,,J1772
E85,Mother Hubbard's,7522 Northwest Blvd,Davenport,IA,52806,563-386-8086,41.595781,-90.615391,2014-04-04,,,FALSE,
ELEC,BAYSHORE TECH,1200 Bridge Pkwy,Redwood City,CA,94065,888-758-4389,37.5347503,-122.257166,2014-08-11,,,,J1772
ELEC,CARCHARGING,834 W Market St,Akron,OH,44303,888-758-4389,41.0967216,-81.5444717,2014-08-11,,,,J1772
E85,Kum & Go #995,1600 E Eisenhower Blvd,Loveland,CO,80537,970-612-0112,40.4067233,-105.0540286,2014-03-06,,,FALSE,
ELEC,Clean Fuel Connection Inc,11800 Clarke St,Arcadia,CA,91006,888-890-4638,34.100913,-118.004762,2013-12-31,,,,J1772
ELEC,Dairy Queen,483 SE 5th St,Madras,OR,97741,888-833-2148,44.629358,-121.129325,2014-08-05,,,,J1772 CHADEMO
ELEC,CARCHARGING,1 Hegenberger Rd,Oakland,CA,94621,888-758-4389,37.7277718,-122.2018204,2014-08-11,,,,J1772
ELEC,UCLA PARKING,Structure 5,Los Angeles,CA,90095,888-758-4389,34.0744629,-118.4430161,2014-08-11,,,,NEMA520 J1772
ELEC,Reidsville Nissan,1123 Freeway Dr,Reidsville,NC,27320,336-342-5741,36.3231309,-79.6864389,2014-05-02,,,,J1772
ELEC,Capital City Nissan of Topeka,1980 SW Topeka Blvd,Topeka,KS,66612,785-267-6700,39.0329101,-95.682413,2014-04-21,,,,J1772
ELEC,Green Bay Electrical Workers - International Brotherhood of Electrical Workers Local 158,2970 Greenbrier Rd,Green Bay,WI,54311,920-432-0158,44.473764,-87.934231,2012-10-31,,,,NEMA520 J1772
BD,Propel Fuels - Chevron,350 Grand Ave,Oakland,CA,94610,510-835-2530,37.809238,-122.255662,2013-11-30,,,,
E85,Kum & Go #416,800 E J St,Bentonville,AR,72712,479-254-1032,36.3803876,-94.1964754,2014-03-06,,,FALSE,
E85,Forest Preserve District of DuPage County,29 W 220 Mack Rd,West Chicago,IL,60185,,41.8424121,-88.1999404,2014-05-02,,,FALSE,
LPG,U-Haul,6000 Clark Ave,Cleveland,OH,44102,216-631-7402,41.4696554,-81.7271708,2014-03-06,,,,
LPG,Heritage Propane,110 Piedmont Hwy,Centre,AL,35960,256-927-5515,34.137872,-85.6682,2013-02-28,,,,
E85,Kwik Trip #498,1213 S Broadway St,Menomonie,WI,54751,715-235-3123,44.8716099,-91.93043899999999,2014-05-02,,,FALSE,
LPG,San Luis Downtown Shell,1101 Monterey St,San Luis Obispo,CA,93401,805-543-6821,35.2824404,-120.6592323,2014-05-02,,,,
E85,Bob's,2039 Jericho Tpk,Commack,NY,11725,631-543-7366,40.845367,-73.2730909,2014-04-04,,,FALSE,
ELEC,"Walgreens - Arvada, CO #6826",6390 McIntyre Parkway,Arvada,CO,80403,800-663-5633,39.8107594,-105.175143,2014-08-11,,,,J1772
E85,Redstone Arsenal,Patriot Dr,Huntsville,AL,35898,,34.666376,-86.629515,2014-08-05,,,TRUE,
E85,AJC Store,903 US Highway 30,Duncan,NE,68601,402-897-2715,41.43839570000001,-97.3372547,2014-06-03,,,FALSE,
ELEC,ROCHESTER NY,1000 N River St,Rochester,NY,14612,888-758-4389,43.255797,-77.60768,2014-08-11,,,,J1772
LPG,Titan Propane,38 W Moenave Rd,Tuba City,AZ,86045,928-283-4567,36.146009,-111.361385,2013-02-28,,,,
ELEC,Nissan of Athens,4735 Atlanta Hwy,Bogart,GA,30622,706-549-6600,33.940245,-83.498797,2014-05-02,,,,J1772
ELEC,Napa Premium Outlets,629 Factory Stores Drive,Napa,CA,94558,800-663-5633,38.295981,-122.303226,2014-08-11,,,,J1772
ELEC,Weston Nissan,3650 Weston Rd,Davie,FL,33331,954-888-6800,26.073857,-80.361249,2014-05-02,,,,J1772
BD,Georgia Power,1453 Highway 120,Lawrenceville,GA,30043,,33.9725495,-84.0514131,2013-09-30,,,,
E85,Paul Bobby & Steve's Mobil,5801 Nicollet Ave S,Minneapolis,MN,55419,612-861-6133,44.8977363,-93.2775556,2014-04-04,,,FALSE,
LPG,AmeriGas,516 W Rees St,Walla Walla,WA,99362,509-525-6321,46.075155,-118.349964,2014-06-03,,,,
E85,Shell - MAPCO Discount Food Mart #5111,5958 Speedway Blvd,Eastaboga,AL,36260,256-831-9533,33.5791794,-86.0272822,2013-09-30,,,FALSE,
ELEC,LOTTCLEANWATER,500 Adams St NE,Olympia,WA,98501,888-758-4389,47.0479529,-122.8986776,2014-08-11,,,,NEMA520 J1772
ELEC,MILLER PARKING,200 Randolph St,Detroit,MI,48226,888-758-4389,42.3282433,-83.0409012,2014-08-11,,,,NEMA520 J1772
ELEC,NRG eVgo - Hanlees Davis Nissan,5009 Chiles Rd,Davis,CA,95618,877-455-3833,38.552853999999996,-121.691582,2014-08-05,,,,CHADEMO
ELEC,Cannon Beach RV Park,340 Elk Creek Rd,Cannon Beach,OR,97110,888-833-2148,45.888776,-123.9547688,2014-05-02,,,,J1772 CHADEMO
ELEC,UC IRVINE,4002 Mesa Rd Mesa Parking Structure,Irvine,CA,92617,888-758-4389,33.6508827,-117.8461914,2014-08-11,,,,NEMA520 J1772
ELEC,Chuck Colvin Nissan,1925 N Highway 99W,McMinnville,OR,97128,503-472-6124,45.2275986,-123.1778771,2014-04-21,,,,J1772
ELEC,Kohl's Store #419 Lemont,13440 Archer Ave,Lemont,IL,60439,888-998-2546,41.643893,-88.003154,2014-08-11,,,,J1772
E85,Citgo,557 Route 25A,Rocky Point,NY,11778,631-821-1115,40.94699200000001,-72.92975190000001,2014-04-04,,,FALSE,
ELEC,QUALITY BMW,201-207 Patrick Dr,Fort Walton Beach,FL,32547,888-758-4389,30.4528083,-86.6389911,2014-08-11,,,,J1772
E85,Claymont Auto Repair - Phillips 66,15401 Clayton Rd,Ballwin,MO,63011,636-527-7012,38.608666,-90.56722099999999,2014-07-03,,,FALSE,
LPG,Charter Fuels Inc,371 S Cranberry Ave,Peshtigo,WI,54157,715-582-3457,45.049494,-87.74086,2013-02-28,,,,
CNG,Chula Vista Education Center,84 East J St,Chula Vista,CA,91910,800-411-7343,32.6319314,-117.0582237,2014-05-02,,HD,,
LPG,Blossman Gas Inc,2635 E Highway 16,Sharpsburg,GA,30277,770-253-4344,33.326126,-84.695159,2013-02-28,,,,
ELEC,CITY OF MT DORA,130 E 6th Ave,Mt Dora,FL,32757,888-758-4389,28.8013611,-81.6444702,2014-08-11,,,,NEMA520 J1772
CNG,Kwik Trip #403,2270 46th St NW,Owatonna,MN,55060,507-446-8176,44.1388645,-93.2571518,2014-04-04,,HD,,
ELEC,WYNDHAM BONNET,9560 Encinas Pkwy,Orlando,FL,32830,888-758-4389,28.3605247,-81.5364273,2014-08-11,,,,NEMA520 J1772
ELEC,FRED MEYER - #220 Newberg,3300 Portland Rd,Newberg,OR,97132,888-998-2546,45.305972,-122.944922,2014-08-11,,,,J1772
CNG,Clean Energy - Dallas/Fort Worth Airport South,2424 5E Employee Rd,Irving,TX,75261,562-493-2804,32.876733,-97.039256,2013-07-31,,MD,,
LPG,Oklahoma Liquefied Gas,319 N Oliphant St,Holdenville,OK,74848,405-379-2123,35.0897338,-96.3885919,2014-08-05,,,,
LPG,U-Haul,5220 Auburn Blvd,Sacramento,CA,95841,916-348-1344,38.6635455,-121.3424034,2014-05-02,,,,
ELEC,CARCHARGING,3690 Bee Ridge Rd,Sarasota,FL,34233,888-758-4389,27.2982006,-82.4968033,2014-08-11,,,,NEMA520 J1772
ELEC,KALAMAZOO RAMP3,134-156 Portage St,Kalamazoo,MI,49007,888-758-4389,42.2913094,-85.5814362,2014-08-11,,,,NEMA520 J1772
ELEC,Macdonald-Miller,"MacDonald_Miller Facility Solutions, 7717 Detroit Ave SW",Seattle,WA,98106,888-998-2546,47.533058,-122.340392,2014-08-11,,,,J1772
ELEC,350GREEN,1333 Castro St,San Francisco,CA,94114,888-758-4389,37.7508049,-122.4339142,2014-08-11,,,,J1772
LPG,Gas Mart #5,4780 Northwestern Pike,Winchester,VA,22603,540-877-2622,39.2281825,-78.282772,2013-02-28,,,,
LPG,West Texas Gas,10548 Highway 206 N,Coleman,TX,76834,325-625-2925,31.867647,-99.389619,2013-02-28,,,,
ELEC,First Nissan,2325 1st St,Simi Valley,CA,93065,805-526-9700,34.2773305,-118.7790619,2014-04-21,,,,J1772
E85,Jack's Standard,241 Service Rd N,Watkins,MN,55389,320-764-5345,45.310959,-94.409523,2014-04-04,,,FALSE,
ELEC,Safeco Field,1250 First Ave So,Seattle,WA,98134,888-998-2546,47.589637,-122.332892,2014-08-11,,,,J1772
ELEC,NATIONAL UNIV.,3570 Aero Ct,San Diego,CA,92123,888-758-4389,32.807592,-117.1487639,2014-08-11,,,,J1772
E85,Maryland State Highway Administration Hanover - Office of Maintenance - Site #84,7491 Connelly Dr,Hanover,MD,21076,,39.160387,-76.679571,2014-05-02,,,FALSE,
ELEC,Montgomery Bell State Park Inn,1020 Jackson Hill Road,Burns,TN,37029,888-998-2546,36.0908378,-87.2811007,2014-08-11,,,,J1772
ELEC,Gainesville Nissan,3915 N Main St,Gainesville,FL,32609,352-378-2311,29.689119,-82.318015,2014-05-02,,,,J1772
BD,DC Department of Public Works - MPD 2nd District,3320 Idaho Ave NW,Washington,DC,20016,,38.934757,-77.07519,2013-10-31,,,,
BD,Dal Soglio Sinclair,7398 S 700 W,Midvale,UT,84047,801-255-9221,40.616568,-111.911354,2013-09-30,,,,
BD,Offutt Air Force Base,602 Looking Glass Ave,Omaha,NE,68113,,41.1132461,-95.9123594,2014-08-05,,,,
E85,Takoma Park W Express,6400 New Hampshire Ave,Takoma Park,MD,20912,301-270-7119,38.967709,-77.001453,2013-10-31,,,FALSE,
CNG,Village of Downers Grove,5101 Walnut Ave,Downers Grove,IL,60515,,41.79347,-88.0517,2013-11-30,,HD,,
LPG,U-Haul,6601 E Independence Blvd,Charlotte,NC,28212,704-536-7785,35.171258,-80.744539,2014-07-03,,,,
LPG,Cenex - Villard,635 W Villard,Dickinson,ND,58601,701-483-0330,46.879062,-102.7947889,2013-02-28,,,,
ELEC,MOTORWERKS BMW,1300 American Blvd W,Minneapolis,MN,55420,888-758-4389,44.859897,-93.2961167,2014-08-11,,,,J1772
ELEC,Nissan of East Providence,845 Tuanton Ave,East Providence,RI,2914,401-432-2000,41.822517,-71.348136,2013-12-31,,,,J1772
LPG,A & C Propane Inc,708 W Spring St,Cookeville,TN,38501,931-525-6584,36.1656629,-85.5186707,2014-08-05,,,,
LPG,Lyons Gas,3798 Old Highway 60,Hardinsburg,KY,40143,270-547-2164,37.76195,-86.4409,2014-07-02,,,,
ELEC,Shari's Restaurant & Pies - Sherwood,16280 SW Langer Dr,Sherwood,OR,97140,888-998-2546,45.367027,-122.846401,2014-08-11,,,,J1772 CHADEMO
ELEC,HUNTER WARFIELD,4620 Woodland Corporate Blvd,Tampa,FL,33614,888-758-4389,28.0221157,-82.5216141,2014-08-11,,,,NEMA520 J1772
CNG,Clean Energy - Denver International Airport Rental Car,22800 E 78th Ave,Denver,CO,80249,866-809-4869,39.83815300000001,-104.7090156,2014-04-04,,HD,,
ELEC,Coventry Town Hall,1712 Main St,Coventry,CT,6238,860-742-6324,41.781963,-72.309203,2014-04-04,,,,J1772
BD,Downs Energy,1296 Magnolia Ave,Corona,CA,92879,951-737-9866,33.8671015,-117.5391637,2014-07-03,,,,
E85,Bethesda W Express,5143 River Rd,Bethesda,MD,20816,301-652-8440,38.964524,-77.102767,2013-10-31,,,FALSE,
ELEC,DGS MAIN,1300 I St,Sacramento,CA,95814,888-758-4389,38.5796566,-121.4883438,2014-08-11,,,,J1772
CNG,Love's Travel Stop #281,10801 South Fwy,Fort Worth,TX,76140,817-293-5118,32.598349,-97.316857,2014-03-06,,HD,,
ELEC,Massapequa Nissan,3660 Sunrise Hwy,Seaford,NY,11783,516-799-2800,40.67373,-73.4970018,2014-04-21,,,,J1772
ELEC,Google,369 N Whisman Rd,Mountain View,CA,94043,,37.39912033,-122.0581,2013-11-30,,,,J1772
ELEC,Tower 2,2000 Tower Oaks Blvd,Rockville,MD,20852,800-663-5633,39.066178,-77.153254,2014-08-11,,,,J1772
E85,City of Fort Collins - Police Services,2221 Timberline Rd,Fort Collins,CO,80525,,40.5572637,-105.0403653,2013-10-31,,,FALSE,
ELEC,Riverside Nissan,8330 Indiana Ave,Riverside,CA,92504,951-688-9420,33.9256644,-117.4202095,2014-06-03,,,,J1772
ELEC,KOHL'S,1051 N Milliken Ave,Ontario,CA,91764,888-758-4389,34.0763245,-117.5592422,2014-08-11,,,,NEMA520 J1772
E85,University of South Carolina,703 Pendleton St,Columbia,SC,29201,843-743-6736,33.9960678,-81.0401551,2013-05-31,,,FALSE,
ELEC,Central Parking - Beam Charging,146 W 57th St,New York,NY,10019,800-836-6666,40.764929,-73.979269,2014-07-03,,,,J1772
LPG,Dennis RV Center,2419 W Monte Vista Ave,Turlock,CA,95382,209-634-9046,37.5218934,-120.876748,2014-05-02,,,,
ELEC,City of Auburn Hills - Log Cabin Parking Lot,3388 Auburn Rd,Auburn Hills,MI,48326,313-235-7700,42.633479,-83.220701,2014-08-05,,,,J1772
ELEC,UMASS AMHERST,185 Holdsworth Way,Amherst,MA,1003,888-758-4389,42.3934974,-72.5332337,2014-08-11,,,,CHADEMO
E85,Chevron - Pearson Fuels,525 West A St,Hayward,CA,94541,510-780-9536,37.666397,-122.110472,2013-08-31,,,FALSE,
ELEC,Hawaii State Office Tower,235 S Beretania St,Honolulu,HI,96813,,21.3094381,-157.8578839,2014-05-02,,,,J1772
LPG,U-Haul,124 Skyland Blvd E,Tuscaloosa,AL,35405,205-349-1353,33.167636,-87.535354,2013-09-30,,,,
ELEC,DUKE ENERGY,3535 McCarty Ln,Lafayette,IN,47905,888-758-4389,40.4011879,-86.8522873,2014-08-11,,,,J1772
E85,U-Gas,5101 N Federal Hwy,Boca Raton,FL,33487,561-997-6065,26.395047,-80.076954,2014-08-05,,,FALSE,
ELEC,Town of Normal - Fire Department Headquarters,1300 E College,Normal,IL,61761,309-454-9590,40.5104142,-88.9670148,2014-05-02,,,,J1772
ELEC,Royal Moore Nissan Subaru,1326 SE Enterprise Cir,Hillsboro,OR,97123,503-640-5660,45.508744,-122.968747,2014-04-21,,,,J1772
LPG,Charter Fuels Inc,810 Redfield Rd,Waupaca,WI,54981,715-258-5133,44.3618279,-89.075291,2013-02-28,,,,
CNG,City of Chicago FS#3,4233 W Ferdinand,Chicago,IL,60624,,41.8893383,-87.7303848,2013-10-31,,HD,,
E85,Meijer Gas #141,2297 E Markland Ave,Kokomo,IN,46901,765-454-7829,40.4767032,-86.0999155,2014-05-02,,,FALSE,
ELEC,DTE ENERGY,425 S Main St,Ann Arbor,MI,48104,888-758-4389,42.277273,-83.74834,2014-08-11,,,,NEMA520 J1772
ELEC,PLEASANTONEVSTN,5353 Sunol Blvd,Pleasanton,CA,94566,888-758-4389,37.6521988,-121.8809433,2014-08-11,,,,J1772
LPG,U-Haul,1889 Puente Ave,Baldwin Park,CA,91706,626-960-5168,34.0685856,-117.964323,2014-05-02,,,,
ELEC,MASSPORT,Unnamed Rd,Boston,MA,2128,888-758-4389,42.3651543,-71.0196762,2014-08-11,,,,J1772
ELEC,Plymouth Congregational Church,1217 6th Avenue,Seattle,WA,98101,888-998-2546,47.609003,-122.333027,2014-08-11,,,,J1772
ELEC,Hampton Inn - Tesla,111 Twin Buttes Rd,Gallup,NM,87301,877-798-3752,35.5051914,-108.8291065,2014-03-06,,,,TESLA
ELEC,Kwik Trip #653,1223 E Wisconsin St,Portage,WI,53901,608-742-5226,43.53425499999999,-89.443353,2014-05-02,,,,NEMA520
ELEC,"Walgreens - Escondido, CA #5455",111 W Washington Ave,Escondido,CA,92025,800-663-5633,33.126395,-117.084463,2014-08-11,,,,J1772
ELEC,Access Technology Integration,461 Main Ave,Wynantskill,NY,12198,518-237-8510,42.692723,-73.628729,2013-04-30,,,,J1772
ELEC,City of Seattle - Parking Enforcement Division - Eaton,2203 Airport Way S,Seattle,WA,98134,,47.5836551,-122.3228582,2014-06-03,,,,J1772
LPG,Budget Truck Rental,1676 S Baileyville Rd,Freeport,IL,61032,815-235-7697,42.2797722,-89.601769,2013-02-28,,,,
E85,Meijer Gas #249,1380 Sunbury Rd,Delaware,OH,43015,740-368-1400,40.290455,-83.0313819,2014-03-06,,,FALSE,
CNG,Washington Elementary School District,12641 N 39th Ave,Phoenix,AZ,85029,602-347-4834,33.6013089,-112.1419547,2013-12-31,,HD,,
LPG,Clearwater Propane Co,4230 Hatwai Rd,Lewiston,ID,83501,208-798-5220,46.4368352,-116.9656364,2014-05-02,,,,
ELEC,CONCOURS BMW,5990 N Green Bay Ave,Glendale,WI,53209,888-758-4389,43.1252807,-87.9339684,2014-08-11,,,,J1772
LPG,Wylie Butane Gas Co,1001 S Highway 78,Wylie,TX,75098,972-442-3798,33.023443,-96.520275,2013-02-28,,,,
ELEC,Star Nissan,20602 Northern Blvd,Bayside,NY,11361,718-423-0500,40.7583457,-73.7768217,2014-04-21,,,,J1772
ELEC,KC Summers Nissan,2404 Lake Land Blvd,Mattoon,IL,61938,217-235-4136,39.4248982,-88.3778999,2014-04-21,,,,J1772
LPG,Martindale Autogas,251 Commerce Dr,New Holland,PA,17557,717-354-5102,40.087265,-76.09507,2014-08-05,,,,
E85,Spinx #178,2 Tigerville Rd,Travelers Rest,SC,29690,864-610-9427,35.0676462,-82.3695755,2014-06-03,,,FALSE,
BD,Mansfield Lahm,1947 Harrington Memorial Rd,Mansfield,OH,44903,,40.8102612,-82.5135183,2014-08-05,,,,
ELEC,UC Davis Extension,1441 Research Park Dr,Davis,CA,95616,530-752-8277,38.5389395,-121.7320766,2013-12-31,,,,J1772
ELEC,Bel Air Nissan,1506 Bel Air Rd,Bel Air,MD,21014,410-879-1133,39.5065475,-76.3817272,2014-04-21,,,,J1772
ELEC,SIERRA COLLEGE,5228 Sierra College Blvd,Rocklin,CA,95677,888-758-4389,38.7925106,-121.207862,2014-08-11,,,,J1772
LPG,Chrisman LP Gas Co,524 State Route 25,Dexter,MO,63841,573-624-3593,36.787471,-89.9529746,2014-06-03,,,,
ELEC,Freedom Ford,7520 N Military Hwy,Norfolk,VA,23518,757-583-3673,36.912864,-76.235744,2013-12-31,,,,NEMA520 J1772
ELEC,Saint Petersburg College - Clearwater Campus,2465 Drew St,Clearwater,FL,33765,727-341-4772,27.964897,-82.736653,2013-06-25,,,,J1772
ELEC,Corona Nissan,2575 Wardlow Rd,Corona,CA,92882,951-735-3360,33.8831909,-117.615655,2014-04-21,,,,J1772
E85,Rebel Oil Co #65,1720 W Charleston Blvd,Las Vegas,NV,89102,702-471-1045,36.159216,-115.165087,2013-09-30,,,FALSE,
LPG,U-Haul,415 W 2100 S,Salt Lake City,UT,84115,801-487-6231,40.724998,-111.902425,2013-09-30,,,,
ELEC,Providence - Hood River Memorial Hospital,"810 12th St, PO Box 149",Hood River,OR,97031,888-998-2546,45.704085,-121.522774,2014-08-11,,,,J1772
LPG,U-Haul,661 E Lambert Rd,La Habra,CA,90631,562-697-7489,33.9249195,-117.9389947,2014-05-02,,,,
ELEC,CARCHARGING,1300 NW 17th Ave,Delray Beach,FL,33445,888-758-4389,26.4783001,-80.0895004,2014-08-11,,,,NEMA520 J1772
E85,Kroger #598,9732 Coit Rd,Plano,TX,75025,972-377-7796,33.110663,-96.76769,2013-11-30,,,FALSE,
ELEC,HY-VEE,1005 E. Hickman Rd,Waukee,IA,50263,888-758-4389,41.6174066,-93.8543708,2014-08-11,,,,J1772
ELEC,Cascade Select Market,204 W Cowlitz Dr,Castle Rock,WA,98611,888-833-2148,46.27612,-122.91,2013-05-31,,,,J1772 CHADEMO
ELEC,CITY OF ANAHEIM,800 W. Katella Ave.,Anaheim,CA,92802,888-758-4389,33.8023925,-117.9197896,2014-08-11,,,,J1772
ELEC,Hove Buick-Nissan,1405 N Kinzie,Bradley,IL,60915,815-932-8600,41.154031,-87.851483,2014-04-21,,,,J1772
E85,Bird Island Handi Stop,551 E Highway 212,Bird Island,MN,55310,320-365-4536,44.767545,-94.8927842,2014-03-06,,,FALSE,
ELEC,Sullivan Brothers Nissan,1 Cranberry Rd,Kingston,MA,2364,781-585-7500,41.9767311,-70.7121315,2014-04-21,,,,J1772
ELEC,The Shops at Gainey Village,8787 N. Scottsdale Road,Scottsdale,AZ,85253,888-998-2546,33.566109,-111.924482,2014-08-11,,,,J1772
ELEC,Long Beach - W Market St Parking,Long Beach Blvd & W Market St,Long Beach,CA,90805,888-998-2546,33.85429,-118.196609,2014-08-11,,,,J1772
ELEC,Davis Moore Nissan,10625 E Kellogg Dr,Wichita,KS,67207,316-618-2000,37.6790397,-97.2328595,2014-04-21,,,,J1772
E85,Valero Corner Store #1252,555 Rio Bravo Blvd SE,Albuquerque,NM,87105,505-873-3398,35.026893,-106.64711,2013-11-30,,,FALSE,
ELEC,Dublin Nissan,2046 Veterans Blvd,Dublin,GA,31021,478-275-2660,32.5427611,-82.9586243,2014-05-02,,,,J1772
ELEC,Oak Ridge Associated Universities,212 Badger Avenue,Oak Ridge,TN,37830,888-998-2546,36.011117,-84.262118,2014-08-11,,,,J1772
ELEC,BookFactory,2302 S Edwin C Moses Blvd,Dayton,OH,45417,937-226-7100,39.7325304,-84.2078504,2014-04-21,,,,J1772
ELEC,NAVFAC,Hwy 300,Bloomfield,IN,47424,888-758-4389,38.8908503,-86.8318906,2014-08-11,,,,NEMA520 J1772
ELEC,Linear City Development LLC - Mateo Street,662 Mateo Street,Los Angeles,CA,90021,888-998-2546,34.035878,-118.231497,2014-08-11,,,,J1772 CHADEMO
CNG,Trillium CNG - North County Transit District West,305 Via Del Norte,Oceanside,CA,92058,,33.2124989,-117.3531193,2014-05-02,,MD,,
